Date,Stock,Open,High,Low,Close
2019-10-01,PFE,33.45351,33.462997,32.884251,32.922199
2019-10-02,PFE,33.45351,33.462997,32.884251,32.922199
2019-10-03,PFE,32.93169,33.652752,32.827324,33.633778
2019-10-04,PFE,33.671726,34.136623,33.633778,34.089184
2019-10-07,PFE,33.984821,34.402279,33.965843,33.994308
2019-10-08,PFE,33.823528,34.041744,33.605312,33.614799
2019-10-09,PFE,33.823528,34.051231,33.709679,33.861481
2019-10-10,PFE,33.842506,34.165085,33.776093,33.956356
2019-10-11,PFE,34.288425,34.705883,34.222012,34.25996
2019-10-14,PFE,34.3074,34.487667,34.136623,34.440228
2019-10-15,PFE,34.582542,34.857685,34.544594,34.629982
2019-10-16,PFE,34.6015185,34.890891999999994,34.525617499999996,34.611006
2019-10-17,PFE,34.620495,34.924099,34.506641,34.59203
2019-10-18,PFE,34.563568,34.819733,34.487667,34.59203
2019-10-21,PFE,34.772297,34.800758,34.497154,34.59203
2019-10-22,PFE,34.544594,34.819733,34.392788,34.563568
2019-10-23,PFE,34.449715,34.895638,34.364326,34.886147
2019-10-24,PFE,34.867172,34.95256,34.402279,34.525616
2019-10-25,PFE,34.535103,34.990513,34.449715,34.947817
2019-10-28,PFE,34.971539,35.559772,34.933586,35.370018
2019-10-29,PFE,36.053131,36.774193,35.97723,36.252373
2019-10-30,PFE,36.442123,36.83112,36.337761,36.508537
2019-10-31,PFE,36.423149,36.603416,36.223907,36.404175
2019-11-01,PFE,36.707779,36.944973,36.423149,36.423149
2019-11-04,PFE,36.726753,36.755219,36.081593,36.081593
2019-11-05,PFE,36.081593,36.148006,35.550285,35.559772
2019-11-06,PFE,35.683113,35.796963,35.436432,35.683113
2019-11-07,PFE,35.483871,35.654648,34.990513,35.018974
2019-11-08,PFE,34.990513,35.256168,34.943073,35.151802
2019-11-11,PFE,35.018974,35.113853,34.867172,35.037952
2019-11-12,PFE,35.0379505,35.085390000000004,34.6537,34.8814045
2019-11-13,PFE,35.056927,35.056927,34.440228,34.724857
2019-11-14,PFE,34.686909,34.876659,34.459202,34.677418
2019-11-15,PFE,34.753323,35.550285,34.648956,35.370018
2019-11-18,PFE,35.474384,35.521824,35.066414,35.313091
2019-11-19,PFE,35.512333,35.749527,35.40797,35.730549
2019-11-20,PFE,35.645161,35.759014,35.113853,35.151802
2019-11-21,PFE,35.303604,35.996204,35.142315,35.806454
2019-11-22,PFE,35.853889,36.442123,35.759014,36.366222
2019-11-25,PFE,36.508537,36.888046,36.480076,36.698292
2019-11-26,PFE,36.565464,36.612904,36.100571,36.328274
2019-11-27,PFE,36.413662,36.726753,36.366222,36.650852
2019-11-29,PFE,36.565464,36.888046,36.537003,36.54649
2019-12-02,PFE,36.802658,36.812145,36.290321,36.323530500000004
2019-12-03,PFE,36.015179,36.242886,35.901329,36.100571
2019-12-04,PFE,36.271347,36.299809,35.948769,36.185959
2019-12-05,PFE,36.404175,36.404175,35.853889,36.081593
2019-12-06,PFE,36.318787,36.54649,36.26186,36.328274
2019-12-09,PFE,36.148006,36.413662,36.148006,36.356735
2019-12-10,PFE,36.309299,36.603416,36.233398,36.508537
2019-12-11,PFE,36.404175,36.593929,36.242886,36.26186
2019-12-12,PFE,36.21442,36.641365,36.21442,36.565464
2019-12-13,PFE,36.54649,36.698292,36.119545,36.366222
2019-12-16,PFE,36.71727,37.381405,36.679317,37.134724
2019-12-17,PFE,37.419353,37.419353,36.850094,36.907021
2019-12-18,PFE,37.011387,37.077801,36.660343,36.897533
2019-12-19,PFE,37.172675999999996,37.296017,36.8168885,37.0588245
2019-12-20,PFE,37.333965,37.514233,36.973434,37.220116
2019-12-23,PFE,37.400379,37.495255,37.125237,37.305504
2019-12-24,PFE,37.314991,37.419353,37.19165,37.277039
2019-12-26,PFE,37.28653,37.542694,37.19165,37.362431
2019-12-27,PFE,37.409866,37.590134,37.23909,37.305504
2019-12-30,PFE,37.28653,37.400379,36.897533,36.916508
2019-12-31,PFE,36.802658,37.19165,36.726753,37.172676
2020-01-02,PFE,37.28653,37.333965,36.888046,37.134724
2020-01-03,PFE,36.736244,37.229603,36.688805,36.935486
2020-01-06,PFE,36.83112,37.0019,36.71727,36.888046
2020-01-07,PFE,37.115749,37.125237,36.698292,36.764706
2020-01-08,PFE,37.1869065,37.191650499999994,36.750475,36.8311195
2020-01-09,PFE,37.258064,37.258064,36.802658,36.897533
2020-01-10,PFE,36.982922,37.599621,36.973434,37.466793
2020-01-13,PFE,37.590134,37.732449,37.201138,37.390892
2020-01-14,PFE,37.409866,38.026566,37.28653,38.017078
2020-01-15,PFE,38.0550285,38.3681225,37.770399499999996,38.273244500000004
2020-01-16,PFE,38.700191,38.709679,38.254269,38.529411
2020-01-17,PFE,38.491463,38.719166,38.349148,38.434536
2020-01-21,PFE,38.311195,38.576851,38.130932,38.282734000000005
2020-01-22,PFE,38.254269,38.339657,37.922199,38.130932
2020-01-23,PFE,38.130932,38.73814,38.074005,38.624287
2020-01-24,PFE,38.842506,38.870968,37.609108,37.779884
2020-01-27,PFE,37.390892,38.358635,37.23909,38.102467
2020-01-28,PFE,37.305504,37.466793,36.005692,36.185959
2020-01-29,PFE,36.166985,36.413662,35.626186,35.654648
2020-01-30,PFE,35.199242,35.265656,34.810246,35.4933585
2020-01-31,PFE,35.04744,35.531307,35.009487,35.332069
2020-02-03,PFE,35.540798,36.091084,35.388992,35.588234
2020-02-04,PFE,36.129032,36.280834,35.702087,35.759014
2020-02-05,PFE,35.910816,36.593929,35.882355,36.21442
2020-02-06,PFE,36.470589,36.527515,36.081593,36.299809
2020-02-07,PFE,36.394688,36.432636,35.986717,36.100571
2020-02-10,PFE,36.252373,36.26186,35.787476,35.872864
2020-02-11,PFE,35.948769,36.176472,35.825428,36.138519
2020-02-12,PFE,36.138519,36.233398,35.787476,35.806454
2020-02-13,PFE,35.654648,35.654648,35.0,35.037952
2020-02-14,PFE,35.075901,35.142315,34.554081,34.639469
2020-02-18,PFE,34.677418,34.791271,34.411766,34.459202
2020-02-19,PFE,34.535103,34.629982,34.354839,34.373814
2020-02-20,PFE,33.880455,34.212524,33.595825,34.013283
2020-02-21,PFE,33.927895,33.984821,33.709679,33.889942
2020-02-24,PFE,33.244781,33.586338,32.827324,32.893738
2020-02-25,PFE,32.903225,32.960152,31.982922,32.19165
2020-02-26,PFE,32.485767,33.406071,32.277039,32.941177
2020-02-27,PFE,32.675522,33.880455,32.35294,32.35294
2020-02-28,PFE,31.774195,32.201138,30.863379,31.707781
2020-03-02,PFE,32.172676,33.159393,31.736242,33.092979
2020-03-03,PFE,33.377609,33.946869,32.125237,32.542694
2020-03-04,PFE,33.301708,34.59203,33.159393,34.535103
2020-03-05,PFE,33.823528,34.326378,33.358635,33.643265
2020-03-06,PFE,32.922199,33.368122,32.371918,33.225807
2020-03-09,PFE,31.745731,32.912712,31.461102,32.030361
2020-03-10,PFE,32.798862,32.884251,31.318787,32.817837
2020-03-11,PFE,32.030361,32.144215,30.037951,30.521822
2020-03-12,PFE,28.918406,30.360531,28.462997,28.481974
2020-03-13,PFE,29.667933,31.195446,28.681213,31.034157
2020-03-16,PFE,28.406073,30.626186,28.13093,28.633776
2020-03-17,PFE,30.018974,30.97723,29.02277,30.512335
2020-03-18,PFE,29.193548,30.93928,28.757116,30.702087
2020-03-19,PFE,30.56926,30.597723,28.472486,28.861481
2020-03-20,PFE,28.728653,29.098673,27.428843,27.52372
2020-03-23,PFE,27.286528,28.064516,26.451612,27.030361
2020-03-24,PFE,27.998102,28.510435,27.419355,28.178368
2020-03-25,PFE,27.988615,29.146111,27.514231,28.225805
2020-03-26,PFE,28.358635,30.351044,28.349146,30.123341
2020-03-27,PFE,29.222012,30.113852,29.089184,29.316889
2020-03-30,PFE,29.459204,31.166983,29.459204,30.996204
2020-03-31,PFE,30.740038,31.309298,30.588236,30.967743
2020-04-01,PFE,30.28463,30.626186,29.914612,30.123341
2020-04-02,PFE,30.265656,31.309298,30.123341,31.185959
2020-04-03,PFE,30.958254,32.153702,30.958254,31.91651
2020-04-06,PFE,32.182163,33.111954,32.049335,32.798862
2020-04-07,PFE,33.206833,33.368122,31.86907,31.888046
2020-04-08,PFE,32.248577,33.017078,31.726755,32.827324
2020-04-09,PFE,33.235294,33.937382,33.064514,33.083490499999996
2020-04-13,PFE,34.117645,34.136623,32.941177,33.339657
2020-04-14,PFE,34.089184,34.753323,33.529411,34.573055
2020-04-15,PFE,34.212524,34.373814,33.757114,34.127136
2020-04-16,PFE,34.269451,34.402279,33.757114,34.041744
2020-04-17,PFE,34.629982,35.104362,34.25996,35.018974
2020-04-20,PFE,34.516129,35.018974,34.231499,34.231499
2020-04-21,PFE,33.946869,34.089184,33.557877,33.795067
2020-04-22,PFE,35.066414,35.104362,34.269451,34.392788
2020-04-23,PFE,34.421253,35.483871,34.421253,34.810246
2020-04-24,PFE,34.95256,35.512333,34.895638,35.464897
2020-04-27,PFE,35.664139,36.565464,35.645161,36.366222
2020-04-28,PFE,37.049335,37.210625,35.464897,35.967743
2020-04-29,PFE,36.489563,36.574951,35.777988,36.166985
2020-04-30,PFE,36.053131,36.537003,35.445919,36.394688
2020-05-01,PFE,35.910816,35.996204,35.474384,35.711575
2020-05-04,PFE,35.673622,35.97723,35.493359,35.6926
2020-05-05,PFE,36.821632,36.869068,36.309299,36.537003
2020-05-06,PFE,36.973434,37.011387,36.537003,36.537003
2020-05-07,PFE,36.442123,36.518028,35.0,35.066414
2020-05-08,PFE,35.341557,35.464897,35.142315,35.313091
2020-05-11,PFE,35.341557,36.252373,35.256168,36.148006
2020-05-12,PFE,36.166985,36.280834,35.426945,35.445919
2020-05-13,PFE,35.398483,35.502846,34.71537,35.151802
2020-05-14,PFE,34.914612,36.015179,34.895638,35.97723
2020-05-15,PFE,36.015179,36.21442,35.474384,35.825428
2020-05-18,PFE,36.375713,36.489563,35.702087,36.119545
2020-05-19,PFE,35.910816,36.072105,35.398483,35.749527
2020-05-20,PFE,36.005692,36.242886,35.626186,35.702087
2020-05-21,PFE,35.6072105,35.925049,35.3463,35.635673499999996
2020-05-22,PFE,35.208729,35.607212,35.066414,35.60246675
2020-05-26,PFE,35.721062,35.92979,35.531307,35.56926
2020-05-27,PFE,35.493359,35.616699,35.075901,35.493359
2020-05-28,PFE,35.901329,36.470589,35.787476,36.223907
2020-05-29,PFE,36.309299,36.461102,35.654648,36.233398
2020-06-01,PFE,33.681213,33.899429,33.121441,33.643265
2020-06-02,PFE,33.709679,34.3074,33.444023,34.3074
2020-06-03,PFE,34.43074,34.544594,33.719166,34.3074
2020-06-04,PFE,33.880455,34.43074,33.870968,34.165085
2020-06-05,PFE,34.383301,34.620495,34.041744,34.146111
2020-06-08,PFE,34.5066415,34.7011395,34.1793155,34.250474999999994
2020-06-09,PFE,34.629982,34.781784,34.316887,34.354839
2020-06-10,PFE,34.497154,34.582542,34.051231,34.079697
2020-06-11,PFE,33.776093,33.851994,31.574953,31.593927
2020-06-12,PFE,32.333965,32.35294,31.356735,32.020874
2020-06-15,PFE,32.1015175,32.286528,31.2001895,31.854839499999997
2020-06-16,PFE,31.86907,32.220116,31.043644,31.688805
2020-06-17,PFE,31.86907,32.039848,31.612904,31.612904
2020-06-18,PFE,31.565466,31.755219,31.290323,31.537003
2020-06-19,PFE,31.963947,32.011387,31.423149,31.707781
2020-06-22,PFE,31.622391,31.650854,31.223909,31.413662
2020-06-23,PFE,31.49905,31.54649,31.062618,31.091082
2020-06-24,PFE,31.034157,31.053131,30.360531,30.540796
2020-06-25,PFE,30.464895,30.721064,30.199242,30.664137
2020-06-26,PFE,30.597723,30.626186,29.990513,30.398481
2020-06-29,PFE,30.796965,30.996204,30.550285,30.967743
2020-06-30,PFE,30.863379,31.195446,30.578749,31.024668
2020-07-01,PFE,32.770397,32.770397,31.992411,32.011387
2020-07-02,PFE,32.846298,33.064514,32.296017,32.741936
2020-07-06,PFE,33.159393,33.197342,32.618595,32.741936
2020-07-07,PFE,32.305504,32.590134,32.220116,32.28653
2020-07-08,PFE,32.267551,32.609108,31.850096,32.020874
2020-07-09,PFE,32.0019,32.144215,31.404175,31.745731
2020-07-10,PFE,31.935484,32.296017,31.774195,32.096775
2020-07-13,PFE,32.950665,33.889942,32.751423,33.406071
2020-07-14,PFE,33.557877,33.605312,33.092979,33.425049
2020-07-15,PFE,34.146111,34.155598,33.652752,33.889942
2020-07-16,PFE,33.776093,33.814041,33.45351,33.776093
2020-07-17,PFE,34.02277,34.468693,33.899429,34.392788
2020-07-20,PFE,35.56926,35.6926,34.459202,34.629982
2020-07-21,PFE,35.04744,35.180267,34.648956,34.810246
2020-07-22,PFE,36.271347,36.745731,35.597721,36.584438
2020-07-23,PFE,37.220116,37.400379,36.223907,36.442123
2020-07-24,PFE,36.081593,36.195446,35.417458,35.730549
2020-07-27,PFE,35.445919,35.815941,35.322582,35.616699
2020-07-28,PFE,36.565464,37.324478,36.110058,37.020874
2020-07-29,PFE,37.28653,37.428844,36.480076,37.248577
2020-07-30,PFE,36.318787,36.944973,36.242886,36.755219
2020-07-31,PFE,36.318787,36.764706,35.920303,36.508537
2020-08-03,PFE,36.631878,36.679317,36.26186,36.385201
2020-08-04,PFE,36.347248,36.698292,36.138519,36.423149
2020-08-05,PFE,36.565464,36.8975335,36.1669825,36.366224
2020-08-06,PFE,36.78368,37.096775,36.195446,36.309299
2020-08-07,PFE,36.337761,36.641365,36.204933,36.480076
2020-08-10,PFE,36.574951,36.679317,36.299809,36.423149
2020-08-11,PFE,36.584438,36.603416,35.74004,35.853889
2020-08-12,PFE,35.891842,36.574951,35.872864,36.366222
2020-08-13,PFE,36.119545,36.223907,35.939278,36.21442
2020-08-14,PFE,36.062618,36.423149,35.986717,36.110058
2020-08-17,PFE,36.091084,36.442123,36.005692,36.385201
2020-08-18,PFE,36.480076,36.489563,36.21442,36.394688
2020-08-19,PFE,36.508537,36.631878,36.166985,36.299809
2020-08-20,PFE,36.223907,36.802658,36.176472,36.736244
2020-08-21,PFE,36.916508,37.0019,36.593929,36.888046
2020-08-24,PFE,37.020874,37.039848,36.565464,36.850094
2020-08-25,PFE,36.537003,36.584438,36.005692,36.442123
2020-08-26,PFE,36.233398,36.309299,35.730549,36.100571
2020-08-27,PFE,36.015179,36.053131,35.749527,35.920303
2020-08-28,PFE,35.92979,36.110058,35.483871,35.967743
2020-08-31,PFE,35.901329,36.072105,35.578747,35.853889
2020-09-01,PFE,35.853889,35.882355,34.639469,34.990513
2020-09-02,PFE,34.886147,35.388992,34.535103,35.294117
2020-09-03,PFE,35.455406,35.56926,34.250473,34.535103
2020-09-04,PFE,34.620495,34.753323,34.032257,34.497154
2020-09-08,PFE,34.658443,34.734344,33.851994,34.089184
2020-09-09,PFE,34.43074,34.772297,34.288425,34.326378
2020-09-10,PFE,34.345352,34.459202,33.757114,33.823528
2020-09-11,PFE,33.908916,34.25996,33.633778,34.222012
2020-09-14,PFE,34.497154,35.616699,34.421253,35.113853
2020-09-15,PFE,34.933586000000005,35.507591,34.629982,35.0047455
2020-09-16,PFE,35.370018,35.398483,34.838711,34.895638
2020-09-17,PFE,34.895638,35.075901,34.677418,34.933586
2020-09-18,PFE,34.895638,35.170776,34.696396,34.753323
2020-09-21,PFE,34.506641,34.611008,33.567364,34.174572
2020-09-22,PFE,33.97533,34.468693,33.908916,34.392788
2020-09-23,PFE,34.478176,34.516129,34.127136,34.155598
2020-09-24,PFE,34.108158,34.193546,33.719166,33.927895
2020-09-25,PFE,33.719166,34.297913,33.700191,34.203037
2020-09-28,PFE,34.3074,34.705883,34.3074,34.525616
2020-09-29,PFE,34.563568,34.667931,34.184059,34.316887
2020-09-30,PFE,34.411766,35.066414,34.392788,34.819733
2020-10-01,PFE,35.018974,35.189754,34.3074,34.506641
2020-10-02,PFE,34.212524,34.781784,34.184059,34.516129
2020-10-05,PFE,34.658443,34.990513,34.478176,34.867172
2020-10-06,PFE,35.104362,35.132828,34.240986,34.316887
2020-10-07,PFE,34.402279,34.71537,34.184059,34.601517
2020-10-08,PFE,34.724857,35.275143,34.639469,35.0
2020-10-09,PFE,34.943073,35.218216,34.71537,34.905125
2020-10-12,PFE,34.819733,35.275143,34.601517,34.933586
2020-10-13,PFE,34.791271,35.227703,34.753323,35.009487
2020-10-14,PFE,35.113853,35.388992,34.696396,34.971539
2020-10-15,PFE,34.753323,34.857685,34.544594,34.677418
2020-10-16,PFE,35.170776,36.166985,35.123341,36.005692
2020-10-19,PFE,36.451614,36.859585,35.711575,35.863377
2020-10-20,PFE,35.92979,35.948769,35.436432,35.56926
2020-10-21,PFE,35.436432,35.531307,35.161289,35.5407965
2020-10-22,PFE,35.180267,35.645161,35.132828,35.512333
2020-10-23,PFE,35.986717,36.318787,35.721062,35.7447815
2020-10-26,PFE,35.92979,36.072105,35.559772,35.97723
2020-10-27,PFE,35.142315,36.166985,34.981026,35.512333
2020-10-28,PFE,34.914612,35.227703,33.510437,33.633778
2020-10-29,PFE,33.662239,33.814041,32.827324,33.472485
2020-10-30,PFE,33.434536,33.709679,33.055027,33.662239
2020-11-02,PFE,34.089184,34.392788,33.719166,34.373814
2020-11-03,PFE,34.563568,34.743832,34.231499,34.335861
2020-11-04,PFE,35.161289,36.166985,35.066414,35.417458
2020-11-05,PFE,35.341557,35.388992,34.525616,34.525616
2020-11-06,PFE,34.525616,34.838711,34.240986,34.535103
2020-11-09,PFE,39.71537,39.838711,36.413662,37.19165
2020-11-10,PFE,38.377609,38.462997,36.489563,36.698292
2020-11-11,PFE,36.888046,38.140415,35.958256,36.162239
2020-11-12,PFE,36.318787,36.375713,35.332069,35.626186
2020-11-13,PFE,35.92979,36.679317,35.777988,36.641365
2020-11-16,PFE,35.920303,36.005692,34.962048,35.417458
2020-11-17,PFE,36.490002,36.5,35.82,36.040001
2020-11-18,PFE,36.93,37.419998,36.299999,36.32
2020-11-19,PFE,36.599998,36.630001,35.860001,36.189999
2020-11-20,PFE,36.700001,37.310001,36.439999,36.700001
2020-11-23,PFE,37.029999,37.09,36.209999,36.52
2020-11-24,PFE,36.130001,36.740002,36.02,36.599998
2020-11-25,PFE,36.529999,36.560001,36.240002,36.529999
2020-11-27,PFE,36.779999,37.259998,36.75,37.23
2020-11-30,PFE,37.950001,38.799999,37.599998,38.310001
2020-12-01,PFE,39.400002,40.5,39.009998,39.41
2020-12-02,PFE,40.470001,41.41,40.299999,40.799999
2020-12-03,PFE,40.98,41.029999,39.52,40.09
2020-12-04,PFE,39.889999,40.450001,39.889999,40.34
2020-12-07,PFE,40.66,41.400002,40.369999,41.25
2020-12-08,PFE,41.400002,42.77,41.349998,42.560001
2020-12-09,PFE,43.07,43.080002,41.130001,41.849998
2020-12-10,PFE,41.82,42.220001,41.450001,41.73
2020-12-11,PFE,41.970001,42.07,40.689999,41.119999
2020-12-14,PFE,41.619999,41.66,39.07,39.209999
2020-12-15,PFE,39.060001,39.18,38.209999,38.709999
2020-12-16,PFE,38.18,38.470001,37.740002,37.84
2020-12-17,PFE,37.830002,38.119999,37.310001,38.029999
2020-12-18,PFE,37.990002,38.09,37.5,37.68
2020-12-21,PFE,37.279999,37.400002,36.91,37.380001
2020-12-22,PFE,37.209999,37.330002,36.599998,36.740002
2020-12-23,PFE,37.009998,37.650002,36.880001,37.439999
2020-12-24,PFE,37.400002,37.57,37.18,37.27
2020-12-28,PFE,37.360001,37.580002,36.68,36.82
2020-12-29,PFE,36.900002,37.200001,36.790001,37.049999
2020-12-30,PFE,37.029999,37.240002,36.700001,36.740002
2020-12-31,PFE,36.66,36.919998,36.290001,36.810001
2021-01-04,PFE,36.869999,36.939999,36.27,36.810001
2021-01-05,PFE,36.720001,37.369999,36.599998,37.189999
2021-01-06,PFE,36.830002,37.48,36.77,36.869999
2021-01-07,PFE,37.040001,37.150002,36.669998,37.060001
2021-01-08,PFE,37.16,37.529999,36.900002,37.130001
2021-01-11,PFE,37.220001,37.830002,37.150002,37.77
2021-01-12,PFE,37.700001,37.790001,36.82,37.18
2021-01-13,PFE,37.0,37.169998,36.639999,36.860001
2021-01-14,PFE,36.779999,36.959999,36.610001,36.75
2021-01-15,PFE,36.68,36.779999,36.400002,36.700001
2021-01-19,PFE,36.759998,37.0,36.619999,36.73
2021-01-20,PFE,36.790001,36.810001,36.459999,36.5
2021-01-21,PFE,36.389999,36.59,36.150002,36.48
2021-01-22,PFE,36.32,36.830002,36.25,36.549999
2021-01-25,PFE,36.549999,37.290001,36.32,37.279999
2021-01-26,PFE,37.27,37.599998,37.16,37.310001
2021-01-27,PFE,36.990002,37.040001,36.169998,36.240002
2021-01-28,PFE,35.950001,36.330002,35.84,35.860001
2021-01-29,PFE,36.880001,36.880001,35.619999,35.900002
2021-02-01,PFE,35.93,36.189999,35.720001,35.799999
2021-02-02,PFE,35.759998,35.779999,34.27,34.990002
2021-02-03,PFE,34.990002,35.290001,34.779999,34.84
2021-02-04,PFE,34.810001,35.080002,34.700001,34.889999
2021-02-05,PFE,34.919998,35.080002,34.779999,34.919998
2021-02-08,PFE,34.959999,35.009998,34.740002,34.82
2021-02-09,PFE,34.799999,35.060001,34.759998,34.970001
2021-02-10,PFE,35.0,35.080002,34.700001,34.740002
2021-02-11,PFE,34.799999,34.810001,34.279999,34.43
2021-02-12,PFE,34.439999,34.950001,34.360001,34.720001
2021-02-16,PFE,34.5049995,34.9750005,34.41,34.80500000000001
2021-02-17,PFE,34.57,35.0,34.459999,34.889999
2021-02-18,PFE,34.779999,34.880001,34.52,34.560001
2021-02-19,PFE,34.66,34.68,34.400002,34.439999
2021-02-22,PFE,34.330002,34.369999,34.040001,34.259998
2021-02-23,PFE,34.0,34.189999,33.68,33.91
2021-02-24,PFE,33.869999,34.049999,33.669998,33.75
2021-02-25,PFE,33.82,34.110001,33.540001,33.82
2021-02-26,PFE,33.84,33.900002,33.360001,33.490002
2021-03-01,PFE,33.59,33.93,33.509998,33.689999
2021-03-02,PFE,33.68,33.889999,33.5,33.509998
2021-03-03,PFE,33.969999,34.4899995,33.67,33.854999500000005
2021-03-04,PFE,34.259998,35.09,33.84,34.200001
2021-03-05,PFE,34.290001,34.549999,33.959999,34.389999
2021-03-08,PFE,34.48,34.869999,34.330002,34.349998
2021-03-09,PFE,34.540001,34.849998,34.439999,34.450001
2021-03-10,PFE,34.639999,35.139999,34.52,34.93
2021-03-11,PFE,35.07,35.119999,34.66,34.9349995
2021-03-12,PFE,34.560001,34.98,34.509998,34.939999
2021-03-15,PFE,35.009998,35.43,34.959999,35.41
2021-03-16,PFE,35.470001,35.860001,35.310001,35.830002
2021-03-17,PFE,35.830002,35.959999,35.119999,35.790001
2021-03-18,PFE,35.529999,35.970001,35.52,35.77
2021-03-19,PFE,35.75,35.82,35.470001,35.529999
2021-03-22,PFE,35.48,36.009998,35.360001,36.0
2021-03-23,PFE,35.82,35.93,35.32,35.360001
2021-03-24,PFE,35.48,35.93,35.369999,35.610001
2021-03-25,PFE,35.650002,35.790001,35.25,35.669998
2021-03-26,PFE,35.68,36.290001,35.639999,36.25
2021-03-29,PFE,36.135000000000005,36.460001,35.8299995,36.1800005
2021-03-30,PFE,36.59,36.630001,36.02,36.110001
2021-03-31,PFE,36.150002,36.43,36.040001,36.23
2021-04-01,PFE,36.299999,36.450001,36.02,36.299999
2021-04-05,PFE,36.439999,36.57,36.099998,36.174999
2021-04-06,PFE,36.259998,36.400002,36.0,36.049999
2021-04-07,PFE,36.029999,36.240002,35.759998,35.91
2021-04-08,PFE,35.959999,36.150002,35.869999,35.959999
2021-04-09,PFE,35.900002,36.810001,35.900002,36.599998
2021-04-12,PFE,36.48,37.029999,36.330002,36.970001
2021-04-13,PFE,37.41,37.650002,36.889999,37.16
2021-04-14,PFE,37.169998,37.380001,36.959999,37.379999
2021-04-15,PFE,37.259998,37.740002,37.259998,37.599998
2021-04-16,PFE,37.869999,38.700001,37.810001,38.57
2021-04-19,PFE,38.599998,38.959999,38.330002,38.93
2021-04-20,PFE,38.75,39.240002,38.75,39.029999
2021-04-21,PFE,39.139999,39.669998,39.130001,39.529999
2021-04-22,PFE,39.48,39.5,38.52,38.639999
2021-04-23,PFE,38.630001,38.830002,38.43,38.66
2021-04-26,PFE,38.73,38.740002,38.490002,38.68
2021-04-27,PFE,38.509998,38.610001,38.349998,38.450001
2021-04-28,PFE,38.540001,38.939999,38.52,38.810001
2021-04-29,PFE,38.990002,39.0,38.310001,38.599998
2021-04-30,PFE,38.5,38.900002,38.490002,38.650002
2021-05-03,PFE,39.040001,39.84,38.959999,39.830002
2021-05-04,PFE,40.0,40.169998,39.43,39.950001
2021-05-05,PFE,40.18,41.09,38.93,39.970001
2021-05-06,PFE,38.48,39.23,37.959999,39.189999
2021-05-07,PFE,39.049999,39.869999,39.049999,39.580002
2021-05-10,PFE,39.830002,40.279999,39.779999,39.860001
2021-05-11,PFE,39.68,40.07,39.23,39.349998
2021-05-12,PFE,39.439999,39.919998,39.310001,39.689999
2021-05-13,PFE,39.5,40.279999,39.5,40.099998
2021-05-14,PFE,40.240002,40.32,39.919998,40.02
2021-05-17,PFE,40.07,40.400002,40.009998,40.0349995
2021-05-18,PFE,40.18,40.349998,39.830002,40.049999
2021-05-19,PFE,39.900002,39.900002,39.43,39.830002
2021-05-20,PFE,39.73,40.25,39.720001,40.119999
2021-05-21,PFE,40.209999,40.599998,39.91,39.950001
2021-05-24,PFE,40.080002,40.139999,39.779999,39.810001
2021-05-25,PFE,39.82,39.860001,39.240002,39.330002
2021-05-26,PFE,39.290001,39.299999,38.779999,38.919998
2021-05-27,PFE,38.970001,39.18,38.599998,38.650002
2021-05-28,PFE,38.75,39.02,38.68,38.73
2021-06-01,PFE,38.939999,39.0,38.48,38.5
2021-06-02,PFE,38.639999,38.93,38.540001,38.790001
2021-06-03,PFE,38.759998,39.040001,38.630001,38.970001
2021-06-04,PFE,39.049999,39.5,39.02,39.150002
2021-06-07,PFE,39.080002,39.599998,38.970001,38.990002
2021-06-08,PFE,39.07,39.110001,38.48,38.849998
2021-06-09,PFE,39.0,39.84,38.98,39.810001
2021-06-10,PFE,39.900002,40.720001,39.889999,40.68
2021-06-11,PFE,40.66,40.669998,39.950001,40.150002
2021-06-14,PFE,40.029999,40.07,39.380001,39.630001
2021-06-15,PFE,39.709999,39.84,39.389999,39.59
2021-06-16,PFE,39.619999,39.84,39.279999,39.299999
2021-06-17,PFE,39.27,39.59,39.07,39.48
2021-06-18,PFE,39.299999,39.439999,38.700001,38.810001
2021-06-21,PFE,38.880001,39.48,38.880001,39.419998
2021-06-22,PFE,39.41,39.689999,39.259998,39.610001
2021-06-23,PFE,39.630001,39.66,38.98,39.049999
2021-06-24,PFE,39.139999,39.349998,39.080002,39.189999
2021-06-25,PFE,39.119999,39.41,38.889999,38.98
2021-06-28,PFE,39.009998,39.209999,38.900002,39.119999
2021-06-29,PFE,39.130001,39.279999,38.98,39.099998
2021-06-30,PFE,39.139999,39.27,38.82,39.414998999999995
