Date,Stock,Open,High,Low,Close
2020-02-10,GOOG,1474.319946,1509.5,1474.319946,1508.680054
2020-02-11,GOOG,1511.810059,1529.630005,1505.637939,1508.790039
2020-02-12,GOOG,1514.47998,1520.694946,1508.109985,1518.27002
2020-02-13,GOOG,1512.689941,1527.180054,1504.599976,1514.660034
2020-02-14,GOOG,1515.599976,1520.73999,1507.339966,1520.73999
2020-02-18,GOOG,1515.0,1531.630005,1512.589966,1523.7149655
2020-02-19,GOOG,1525.069946,1532.105957,1521.400024,1526.689941
2020-02-20,GOOG,1522.0,1529.640015,1506.819946,1518.150024
2020-02-21,GOOG,1508.030029,1512.214966,1480.439941,1485.109985
2020-02-24,GOOG,1426.109985,1436.969971,1411.390015,1421.589966
2020-02-25,GOOG,1433.0,1438.140015,1382.400024,1388.449951
2020-02-26,GOOG,1396.140015,1415.699951,1379.0,1393.180054
2020-02-27,GOOG,1362.060059,1371.703979,1317.170044,1318.089966
2020-02-28,GOOG,1277.5,1341.140015,1271.0,1339.329956
2020-03-02,GOOG,1351.609985,1390.869995,1326.814941,1389.109985
2020-03-03,GOOG,1399.420044,1410.150024,1332.0,1341.390015
2020-03-04,GOOG,1359.22998,1388.089966,1343.109985,1386.52002
2020-03-05,GOOG,1350.199951,1358.910034,1305.099976,1319.040039
2020-03-06,GOOG,1277.060059,1306.219971,1261.050049,1298.410034
2020-03-09,GOOG,1205.300049,1254.76001,1200.0,1215.560059
2020-03-10,GOOG,1260.0,1281.150024,1218.77002,1280.390015
2020-03-11,GOOG,1249.699951,1260.959961,1196.069946,1215.410034
2020-03-12,GOOG,1126.0,1193.869995,1113.300049,1114.910034
2020-03-13,GOOG,1179.0,1219.76001,1117.142944,1219.72998
2020-03-16,GOOG,1096.0,1152.266968,1074.439941,1084.329956
2020-03-17,GOOG,1093.109985,1130.859985,1056.01001,1119.800049
2020-03-18,GOOG,1056.51001,1106.5,1037.280029,1096.800049
2020-03-19,GOOG,1093.050049,1157.969971,1060.108032,1115.290039
2020-03-20,GOOG,1135.719971,1143.98999,1065.48999,1072.319946
2020-03-23,GOOG,1061.319946,1071.319946,1013.536011,1056.619995
2020-03-24,GOOG,1103.77002,1135.0,1090.619995,1134.459961
2020-03-25,GOOG,1126.469971,1148.900024,1086.01001,1102.48999
2020-03-26,GOOG,1111.800049,1169.969971,1093.530029,1161.75
2020-03-27,GOOG,1125.670044,1150.670044,1105.910034,1110.709961
2020-03-30,GOOG,1125.040039,1151.630005,1096.47998,1146.819946
2020-03-31,GOOG,1123.5200195,1140.659973,1096.9649655,1126.2199705
2020-04-01,GOOG,1122.0,1129.689941,1097.449951,1105.619995
2020-04-02,GOOG,1098.26001,1126.859985,1096.400024,1120.839966
2020-04-03,GOOG,1119.015015,1123.540039,1079.810059,1097.880005
2020-04-06,GOOG,1138.0,1194.660034,1130.939941,1186.920044
2020-04-07,GOOG,1221.0,1225.0,1182.22998,1186.51001
2020-04-08,GOOG,1206.5,1219.069946,1188.160034,1210.280029
2020-04-09,GOOG,1224.079956,1225.569946,1196.734985,1211.449951
2020-04-13,GOOG,1209.180054,1220.51001,1187.598022,1217.560059
2020-04-14,GOOG,1245.089966,1282.069946,1236.930054,1269.22998
2020-04-15,GOOG,1245.609985,1280.459961,1240.400024,1262.469971
2020-04-16,GOOG,1274.099976,1279.0,1242.619995,1263.469971
2020-04-17,GOOG,1284.849976,1294.430054,1271.22998,1283.25
2020-04-20,GOOG,1271.0,1281.599976,1261.369995,1266.609985
2020-04-21,GOOG,1247.0,1254.27002,1209.709961,1216.339966
2020-04-22,GOOG,1245.540039,1285.613037,1242.0,1263.209961
2020-04-23,GOOG,1271.550049,1293.310059,1265.670044,1276.310059
2020-04-24,GOOG,1261.170044,1280.400024,1249.449951,1279.310059
2020-04-27,GOOG,1296.0,1296.150024,1269.0,1275.880005
2020-04-28,GOOG,1287.930054,1288.050049,1232.199951,1233.670044
2020-04-29,GOOG,1341.459961,1359.98999,1325.339966,1341.47998
2020-04-30,GOOG,1324.880005,1352.819946,1322.48999,1348.660034
2020-05-01,GOOG,1328.5,1352.069946,1311.0,1320.609985
2020-05-04,GOOG,1308.22998,1327.660034,1299.0,1326.800049
2020-05-05,GOOG,1337.920044,1373.939941,1337.459961,1351.109985
2020-05-06,GOOG,1361.689941,1371.119995,1347.290039,1347.300049
2020-05-07,GOOG,1365.939941,1377.599976,1355.27002,1372.560059
2020-05-08,GOOG,1383.130005,1398.76001,1375.47998,1388.369995
2020-05-11,GOOG,1378.280029,1416.530029,1377.151978,1403.26001
2020-05-12,GOOG,1407.119995,1415.0,1374.77002,1375.73999
2020-05-13,GOOG,1377.050049,1385.482056,1328.400024,1349.329956
2020-05-14,GOOG,1335.02002,1357.420044,1323.910034,1356.130005
2020-05-15,GOOG,1350.0,1374.47998,1339.0,1370.034973
2020-05-18,GOOG,1361.75,1392.324951,1354.25,1383.939941
2020-05-19,GOOG,1386.996948,1392.0,1373.484985,1373.484985
2020-05-20,GOOG,1389.579956,1410.420044,1387.25,1406.719971
2020-05-21,GOOG,1408.0,1415.48999,1393.449951,1402.800049
2020-05-22,GOOG,1396.709961,1412.76001,1391.829956,1410.420044
2020-05-26,GOOG,1437.27002,1441.0,1412.130005,1417.02002
2020-05-27,GOOG,1417.25,1421.73999,1391.290039,1417.839966
2020-05-28,GOOG,1396.859985,1440.839966,1396.0,1416.72998
2020-05-29,GOOG,1416.939941,1432.569946,1413.349976,1428.920044
2020-06-01,GOOG,1418.390015,1437.959961,1418.0,1431.819946
2020-06-02,GOOG,1430.550049,1439.609985,1418.829956,1439.219971
2020-06-03,GOOG,1438.300049,1446.552002,1429.776978,1436.380005
2020-06-04,GOOG,1430.400024,1438.959961,1404.72998,1412.180054
2020-06-05,GOOG,1413.170044,1445.050049,1406.0,1438.390015
2020-06-08,GOOG,1422.339966,1447.98999,1422.339966,1446.609985
2020-06-09,GOOG,1445.359985,1468.0,1443.209961,1456.160034
2020-06-10,GOOG,1459.540039,1474.259033,1456.27002,1465.849976
2020-06-11,GOOG,1442.47998,1454.474976,1402.0,1403.839966
2020-06-12,GOOG,1428.48999,1437.0,1386.02002,1413.180054
2020-06-15,GOOG,1390.800049,1424.800049,1387.920044,1419.849976
2020-06-16,GOOG,1445.219971,1455.02002,1425.900024,1442.719971
2020-06-17,GOOG,1447.160034,1460.0,1431.380005,1451.119995
2020-06-18,GOOG,1449.160034,1451.410034,1427.01001,1435.959961
2020-06-19,GOOG,1444.0,1447.800049,1421.349976,1431.719971
2020-06-22,GOOG,1429.0,1452.75,1423.209961,1451.859985
2020-06-23,GOOG,1455.640015,1475.94104,1445.23999,1464.410034
2020-06-24,GOOG,1461.51001,1475.420044,1429.75,1431.969971
2020-06-25,GOOG,1429.900024,1442.900024,1420.0,1441.329956
2020-06-26,GOOG,1431.390015,1433.449951,1351.98999,1359.900024
2020-06-29,GOOG,1358.180054,1395.599976,1347.01001,1394.969971
2020-06-30,GOOG,1390.439941,1418.650024,1383.959961,1413.609985
2020-07-01,GOOG,1411.099976,1443.0,1409.819946,1438.040039
2020-07-02,GOOG,1445.5800175,1474.794983,1441.3399655,1466.869995
2020-07-06,GOOG,1480.060059,1506.589966,1472.859985,1495.699951
2020-07-07,GOOG,1490.0,1516.800049,1483.550049,1485.180054
2020-07-08,GOOG,1494.319946,1505.880005,1485.630005,1496.0
2020-07-09,GOOG,1506.449951,1522.719971,1488.084961,1510.98999
2020-07-10,GOOG,1506.150024,1543.829956,1496.540039,1541.73999
2020-07-13,GOOG,1550.0,1577.131958,1505.243042,1511.339966
2020-07-14,GOOG,1490.310059,1522.949951,1483.5,1520.579956
2020-07-15,GOOG,1523.130005,1535.329956,1498.0,1513.640015
2020-07-16,GOOG,1500.0,1518.689941,1486.310059,1518.0
2020-07-17,GOOG,1521.619995,1523.439941,1498.420044,1515.550049
2020-07-20,GOOG,1515.26001,1570.290039,1503.599976,1565.719971
2020-07-21,GOOG,1586.98999,1586.98999,1554.280029,1558.420044
2020-07-22,GOOG,1560.5,1570.0,1546.099976,1568.48999
2020-07-23,GOOG,1566.969971,1571.869995,1507.391968,1515.680054
2020-07-24,GOOG,1498.930054,1517.635986,1488.400024,1511.869995
2020-07-27,GOOG,1515.599976,1540.969971,1515.209961,1530.199951
2020-07-28,GOOG,1525.180054,1526.47998,1497.660034,1500.339966
2020-07-29,GOOG,1506.319946,1531.251953,1501.329956,1522.02002
2020-07-30,GOOG,1497.0,1537.869995,1492.219971,1531.449951
2020-07-31,GOOG,1505.01001,1508.949951,1454.030029,1482.959961
2020-08-03,GOOG,1486.640015,1490.469971,1465.640015,1474.449951
2020-08-04,GOOG,1476.569946,1485.560059,1458.650024,1464.969971
2020-08-05,GOOG,1469.300049,1482.410034,1463.459961,1473.609985
2020-08-06,GOOG,1471.75,1502.390015,1466.0,1500.099976
2020-08-07,GOOG,1500.0,1516.844971,1481.640015,1494.48999
2020-08-10,GOOG,1487.180054,1504.074951,1473.079956,1496.099976
2020-08-11,GOOG,1492.439941,1510.0,1478.0,1480.319946
2020-08-12,GOOG,1485.579956,1512.385986,1485.25,1506.619995
2020-08-13,GOOG,1510.339966,1537.25,1508.005005,1518.449951
2020-08-14,GOOG,1512.505005,1531.4299925,1507.987488,1538.5249635
2020-08-17,GOOG,1514.670044,1525.609985,1507.969971,1548.56246975
2020-08-18,GOOG,1526.180054,1562.469971,1523.709961,1558.599976
2020-08-19,GOOG,1553.310059,1573.680054,1543.949951,1547.530029
2020-08-20,GOOG,1543.449951,1585.869995,1538.199951,1581.75
2020-08-21,GOOG,1577.030029,1597.719971,1568.005005,1580.420044
2020-08-24,GOOG,1593.97998,1614.170044,1580.569946,1588.199951
2020-08-25,GOOG,1582.069946,1611.619995,1582.069946,1608.219971
2020-08-26,GOOG,1608.0,1659.219971,1603.599976,1652.380005
2020-08-27,GOOG,1653.680054,1655.0,1625.75,1634.329956
2020-08-28,GOOG,1633.48999,1647.170044,1630.75,1644.410034
2020-08-31,GOOG,1647.890015,1647.964966,1630.310059,1634.180054
2020-09-01,GOOG,1636.630005,1665.72998,1632.219971,1660.709961
2020-09-02,GOOG,1673.775024,1733.180054,1666.329956,1728.280029
2020-09-03,GOOG,1709.713989,1709.713989,1615.060059,1641.839966
2020-09-04,GOOG,1624.26001,1645.109985,1547.613037,1591.040039
2020-09-08,GOOG,1590.8950195,1607.0549925,1541.832031,1574.0
2020-09-09,GOOG,1557.530029,1569.0,1536.051025,1556.959961
2020-09-10,GOOG,1560.640015,1584.081055,1525.805054,1532.02002
2020-09-11,GOOG,1536.0,1575.199951,1497.359985,1525.6500245
2020-09-14,GOOG,1539.005005,1564.0,1515.73999,1519.280029
2020-09-15,GOOG,1536.0,1559.569946,1531.834961,1541.439941
2020-09-16,GOOG,1555.540039,1562.0,1519.819946,1520.900024
2020-09-17,GOOG,1496.0,1508.297974,1470.0,1495.530029
2020-09-18,GOOG,1498.01001,1503.003052,1437.130005,1459.98999
2020-09-21,GOOG,1440.060059,1448.359985,1406.550049,1431.160034
2020-09-22,GOOG,1450.089966,1469.52002,1434.530029,1465.459961
2020-09-23,GOOG,1430.5599975,1456.614502,1422.1900025,1446.875
2020-09-24,GOOG,1411.030029,1443.708984,1409.849976,1428.290039
2020-09-25,GOOG,1432.630005,1450.0,1413.339966,1444.959961
2020-09-28,GOOG,1474.209961,1476.800049,1449.301025,1464.52002
2020-09-29,GOOG,1470.390015,1476.662964,1458.805054,1469.329956
2020-09-30,GOOG,1466.800049,1489.75,1459.880005,1469.599976
2020-10-01,GOOG,1484.27002,1499.040039,1479.209961,1490.089966
2020-10-02,GOOG,1462.030029,1483.199951,1450.920044,1458.420044
2020-10-05,GOOG,1466.209961,1488.209961,1464.27002,1486.02002
2020-10-06,GOOG,1475.579956,1486.76001,1448.589966,1453.439941
2020-10-07,GOOG,1464.290039,1468.959961,1436.0,1460.290039
2020-10-08,GOOG,1465.089966,1490.0,1465.089966,1485.930054
2020-10-09,GOOG,1494.699951,1516.52002,1489.449951,1515.219971
2020-10-12,GOOG,1543.0,1593.859985,1532.569946,1569.150024
2020-10-13,GOOG,1583.72998,1590.0,1563.199951,1571.680054
2020-10-14,GOOG,1578.589966,1587.68396,1550.530029,1568.079956
2020-10-15,GOOG,1547.150024,1575.10498,1545.030029,1559.130005
2020-10-16,GOOG,1565.849976,1581.130005,1563.0,1573.01001
2020-10-19,GOOG,1580.459961,1588.150024,1528.0,1534.609985
2020-10-20,GOOG,1527.050049,1577.5,1525.670044,1555.930054
2020-10-21,GOOG,1573.329956,1618.72998,1571.630005,1593.310059
2020-10-22,GOOG,1593.050049,1621.98999,1585.0,1615.329956
2020-10-23,GOOG,1626.069946,1642.359985,1620.51001,1641.0
2020-10-26,GOOG,1625.01001,1638.23999,1576.5,1590.449951
2020-10-27,GOOG,1595.670044,1606.844971,1582.780029,1604.26001
2020-10-28,GOOG,1559.73999,1561.349976,1514.619995,1516.619995
2020-10-29,GOOG,1522.359985,1593.709961,1522.23999,1567.23999
2020-10-30,GOOG,1672.109985,1687.0,1604.459961,1621.01001
2020-11-02,GOOG,1628.160034,1660.77002,1616.030029,1626.030029
2020-11-03,GOOG,1631.780029,1661.699951,1616.619995,1650.209961
2020-11-04,GOOG,1710.280029,1771.36499,1706.030029,1749.130005
2020-11-05,GOOG,1781.0,1793.640015,1750.51001,1763.369995
2020-11-06,GOOG,1753.949951,1772.430054,1740.349976,1761.75
2020-11-09,GOOG,1790.900024,1818.060059,1760.02002,1763.0
2020-11-10,GOOG,1731.089966,1763.0,1717.300049,1740.390015
2020-11-11,GOOG,1750.0,1764.219971,1747.36499,1752.709961
2020-11-12,GOOG,1747.630005,1768.27002,1745.599976,1749.839966
2020-11-13,GOOG,1757.630005,1781.040039,1744.550049,1777.02002
2020-11-16,GOOG,1771.699951,1799.069946,1767.689941,1781.380005
2020-11-17,GOOG,1776.939941,1785.0,1767.0,1770.150024
2020-11-18,GOOG,1765.22998,1773.469971,1746.140015,1746.780029
2020-11-19,GOOG,1738.380005,1769.589966,1737.005005,1763.920044
2020-11-20,GOOG,1765.209961,1774.0,1741.859985,1742.189941
2020-11-23,GOOG,1749.599976,1753.900024,1717.719971,1734.859985
2020-11-24,GOOG,1761.2449955,1766.2200315,1737.130005,1753.1450195
2020-11-25,GOOG,1772.890015,1778.540039,1756.540039,1771.430054
2020-11-27,GOOG,1773.089966,1804.0,1772.439941,1793.189941
2020-11-30,GOOG,1781.18396,1788.064941,1755.0,1760.73999
2020-12-01,GOOG,1774.369995,1824.829956,1769.369995,1798.099976
2020-12-02,GOOG,1798.099976,1835.650024,1789.473022,1827.949951
2020-12-03,GOOG,1811.309998,1834.405029,1803.231506,1827.9699705
2020-12-04,GOOG,1824.52002,1833.160034,1816.98999,1827.98999
2020-12-07,GOOG,1819.0,1832.369995,1805.780029,1819.47998
2020-12-08,GOOG,1810.099976,1821.900024,1796.204956,1818.550049
2020-12-09,GOOG,1812.01001,1834.27002,1767.810059,1784.130005
2020-12-10,GOOG,1769.800049,1781.310059,1740.319946,1775.329956
2020-12-11,GOOG,1763.060059,1784.449951,1760.0,1781.77002
2020-12-14,GOOG,1775.0,1797.390015,1757.214966,1760.060059
2020-12-15,GOOG,1764.420044,1771.420044,1749.949951,1767.77002
2020-12-16,GOOG,1772.880005,1773.0,1756.079956,1763.0
2020-12-17,GOOG,1768.51001,1771.784058,1738.660034,1747.900024
2020-12-18,GOOG,1754.180054,1755.109985,1720.219971,1731.01001
2020-12-21,GOOG,1713.51001,1740.849976,1699.0,1739.369995
2020-12-22,GOOG,1734.430054,1737.405029,1712.574951,1723.5
2020-12-23,GOOG,1728.109985,1747.98999,1725.040039,1732.380005
2020-12-24,GOOG,1735.0,1746.0,1729.109985,1738.849976
2020-12-28,GOOG,1751.63501,1790.728027,1746.334961,1776.089966
2020-12-29,GOOG,1787.790039,1792.439941,1756.089966,1758.719971
2020-12-30,GOOG,1762.01001,1765.094971,1725.599976,1739.52002
2020-12-31,GOOG,1735.420044,1758.930054,1735.420044,1751.880005
2021-01-04,GOOG,1757.540039,1760.650024,1707.849976,1728.23999
2021-01-05,GOOG,1725.0,1747.670044,1718.015015,1740.920044
2021-01-06,GOOG,1732.5300295,1768.035034,1727.532532,1764.085022
2021-01-07,GOOG,1740.060059,1788.400024,1737.050049,1787.25
2021-01-08,GOOG,1787.97998,1809.839966,1773.535034,1807.209961
2021-01-11,GOOG,1786.069946,1794.314941,1760.52002,1766.719971
2021-01-12,GOOG,1753.920044,1778.040039,1725.310059,1746.550049
2021-01-13,GOOG,1738.579956,1765.035034,1738.01001,1754.400024
2021-01-14,GOOG,1753.619995,1775.01001,1733.400024,1740.180054
2021-01-15,GOOG,1738.189941,1756.0,1721.550049,1736.189941
2021-01-19,GOOG,1752.25,1809.275024,1741.459961,1790.859985
2021-01-20,GOOG,1831.459961,1903.709961,1825.530029,1886.900024
2021-01-21,GOOG,1898.0,1934.859985,1887.109985,1891.25
2021-01-22,GOOG,1895.680054,1910.949951,1881.76001,1901.050049
2021-01-25,GOOG,1920.670044,1929.579956,1867.530029,1899.400024
2021-01-26,GOOG,1888.839966,1925.0,1884.244995,1917.23999
2021-01-27,GOOG,1882.530029,1890.0,1809.0,1830.790039
2021-01-28,GOOG,1843.939941,1898.829956,1842.640015,1863.109985
2021-01-29,GOOG,1846.170044,1857.280029,1810.199951,1835.73999
2021-02-01,GOOG,1853.569946,1922.391968,1850.930054,1901.349976
2021-02-02,GOOG,1922.560059,1955.76001,1914.48999,1927.51001
2021-02-03,GOOG,2073.0,2116.5,2018.380005,2070.070068
2021-02-04,GOOG,2068.889893,2078.550049,2042.589966,2062.370117
2021-02-05,GOOG,2070.0,2102.51001,2059.330078,2098.0
2021-02-08,GOOG,2105.909912,2123.547119,2072.0,2092.909912
2021-02-09,GOOG,2078.540039,2105.129883,2078.540039,2083.51001
2021-02-10,GOOG,2094.209961,2108.370117,2063.090088,2095.379883
2021-02-11,GOOG,2099.51001,2102.030029,2077.320068,2095.889893
2021-02-12,GOOG,2090.25,2108.820068,2083.129883,2104.110107
2021-02-16,GOOG,2104.360107,2152.679932,2104.360107,2121.899902
2021-02-17,GOOG,2100.0,2133.659912,2098.919922,2128.310059
2021-02-18,GOOG,2110.389893,2132.735107,2103.709961,2117.199951
2021-02-19,GOOG,2119.27002,2130.530029,2097.409912,2101.139893
2021-02-22,GOOG,2067.0,2091.419922,2062.139893,2064.879883
2021-02-23,GOOG,2054.414978,2096.0999755000003,2050.1349490000002,2080.0249025000003
2021-02-24,GOOG,2041.829956,2100.780029,2038.130005,2095.169922
2021-02-25,GOOG,2067.449951,2094.879883,2021.290039,2031.359985
2021-02-26,GOOG,2050.52002,2071.01001,2016.060059,2036.859985
2021-03-01,GOOG,2056.52002,2086.52002,2046.099976,2081.51001
2021-03-02,GOOG,2076.189941,2104.370117,2071.26001,2075.840088
2021-03-03,GOOG,2067.209961,2088.518066,2010.0,2026.709961
2021-03-04,GOOG,2023.369995,2089.23999,2020.27002,2049.090088
2021-03-05,GOOG,2073.120117,2118.110107,2046.415039,2108.540039
2021-03-08,GOOG,2071.5600585,2098.075073,2047.1224975,2080.619995
2021-03-09,GOOG,2070.0,2078.040039,2047.829956,2052.699951
2021-03-10,GOOG,2071.76001,2075.0,2033.369995,2055.030029
2021-03-11,GOOG,2074.060059,2125.699951,2072.379883,2114.77002
2021-03-12,GOOG,2085.0,2090.26001,2047.550049,2061.919922
2021-03-15,GOOG,2062.300049,2067.060059,2043.51001,2066.48999
2021-03-16,GOOG,2069.165039,2088.420044,2048.755005,2078.785034
2021-03-17,GOOG,2076.030029,2109.780029,2054.0,2091.080078
2021-03-18,GOOG,2061.0,2075.5,2033.550049,2036.219971
2021-03-19,GOOG,2042.050049,2053.100098,2017.680054,2043.199951
2021-03-22,GOOG,2041.839966,2057.98999,2026.069946,2038.589966
2021-03-23,GOOG,2051.699951,2072.302002,2039.219971,2052.959961
2021-03-24,GOOG,2065.370117,2078.209961,2041.555054,2045.060059
2021-03-25,GOOG,2044.810059,2058.870117,2010.72998,2044.359985
2021-03-26,GOOG,2038.859985,2050.98999,2014.02002,2035.550049
2021-03-29,GOOG,2027.880005,2058.429932,2015.619995,2055.949951
2021-03-30,GOOG,2057.629883,2070.780029,2044.030029,2055.540039
2021-03-31,GOOG,2059.120117,2093.326904,2056.745117,2068.629883
2021-04-01,GOOG,2097.949951,2142.939941,2096.889893,2147.089966
2021-04-05,GOOG,2152.939941,2237.310059,2151.620117,2225.550049
2021-04-06,GOOG,2222.5,2237.659912,2214.800049,2237.6149905
2021-04-07,GOOG,2226.129883,2255.0,2225.330078,2249.679932
2021-04-08,GOOG,2277.959961,2284.004883,2257.679932,2265.439941
2021-04-09,GOOG,2256.699951,2289.040039,2253.714111,2285.879883
2021-04-12,GOOG,2266.25,2275.320068,2238.465088,2254.790039
2021-04-13,GOOG,2261.469971,2277.209961,2256.090088,2267.27002
2021-04-14,GOOG,2275.159912,2277.98999,2249.189941,2254.840088
2021-04-15,GOOG,2276.97998,2306.596924,2266.0,2296.659912
2021-04-16,GOOG,2303.0,2306.439941,2284.449951,2297.76001
2021-04-19,GOOG,2291.97998,2318.449951,2287.844971,2302.399902
2021-04-20,GOOG,2307.889893,2309.600098,2271.709961,2293.629883
2021-04-21,GOOG,2285.25,2295.320068,2258.570068,2293.290039
