Date,Stock,Open,High,Low,Close
2021-07-08,EBAY,68.660004,69.290001,68.379997,68.650002
2021-07-09,EBAY,68.830002,69.949997,68.580002,69.459999
2021-07-12,EBAY,69.82,70.25,68.849998,69.0999985
2021-07-13,EBAY,68.82,69.470001,68.5,68.739998
2021-07-14,EBAY,69.669998,70.309998,67.959999,68.029999
2021-07-15,EBAY,68.059998,68.629997,67.639999,68.139999
2021-07-16,EBAY,68.410004,68.800003,68.139999,68.18
2021-07-19,EBAY,67.610001,68.879997,67.279999,68.529999
2021-07-20,EBAY,68.699997,69.610001,68.580002,69.57
2021-07-21,EBAY,69.410004,70.07,69.230003,69.860001
2021-07-22,EBAY,69.849998,72.099998,69.610001,72.059998
2021-07-23,EBAY,72.120003,73.769997,71.660004,73.540001
2021-07-26,EBAY,72.889999,73.970001,72.889999,73.260002
2021-07-27,EBAY,73.089996,73.239998,71.07,72.290001
2021-07-28,EBAY,72.580002,73.57,72.220001,72.889999
2021-07-29,EBAY,73.139999,74.129997,73.050003,70.549999
2021-07-30,EBAY,72.059998,72.07,68.080002,68.209999
2021-08-02,EBAY,68.809998,69.360001,67.580002,68.629997
2021-08-03,EBAY,68.75,68.779999,67.639999,68.010002
2021-08-04,EBAY,67.919998,68.699997,67.720001,68.0
2021-08-05,EBAY,67.699997,67.879997,65.580002,67.279999
2021-08-06,EBAY,67.260002,67.279999,65.269997,65.489998
2021-08-09,EBAY,65.739998,66.32,65.07,65.349998
2021-08-10,EBAY,65.360001,67.580002,65.349998,67.309998
2021-08-11,EBAY,67.220001,68.220001,66.949997,68.019997
2021-08-12,EBAY,67.169998,69.040001,66.360001,68.889999
2021-08-13,EBAY,68.639999,74.150002,68.589996,74.019997
2021-08-16,EBAY,73.720001,76.550003,73.510002,75.25
2021-08-17,EBAY,74.040001,74.739998,72.660004,72.839996
2021-08-18,EBAY,72.980003,74.139999,72.360001,72.830002
2021-08-19,EBAY,72.360001,73.550003,72.059998,72.830002
2021-08-20,EBAY,72.900002,73.839996,72.809998,73.360001
2021-08-23,EBAY,73.410004,73.470001,71.779999,73.199997
2021-08-24,EBAY,73.529999,74.0,72.620003,72.839996
2021-08-25,EBAY,72.849998,74.489998,72.709999,74.160004
2021-08-26,EBAY,74.339996,75.959999,73.760002,75.639999
2021-08-27,EBAY,75.300003,76.580002,75.190002,76.595001
2021-08-30,EBAY,76.43,77.830002,76.040001,77.550003
2021-08-31,EBAY,77.489998,77.720001,76.57,76.739998
2021-09-01,EBAY,77.059998,77.059998,75.900002,76.150002
2021-09-02,EBAY,76.309998,77.220001,76.120003,76.489998
2021-09-03,EBAY,76.309998,76.949997,75.980003,76.529999
2021-09-07,EBAY,76.410004,76.459999,74.650002,74.709999
2021-09-08,EBAY,74.82,74.989998,73.68,73.93
2021-09-09,EBAY,73.830002,74.089996,72.940002,73.0
2021-09-10,EBAY,73.980003,74.269997,72.480003,72.559998
2021-09-13,EBAY,72.959999,73.129997,71.870003,72.669998
2021-09-14,EBAY,72.75,73.019997,71.029999,71.389999
2021-09-15,EBAY,71.959999,74.989998,71.860001,73.989998
2021-09-16,EBAY,73.43,75.110001,73.309998,74.0499995
2021-09-17,EBAY,74.889999,75.099998,73.730003,74.110001
2021-09-20,EBAY,72.68,73.0,70.75,72.870003
2021-09-21,EBAY,73.410004,74.029999,72.07,72.120003
2021-09-22,EBAY,72.589996,73.730003,72.379997,73.209999
2021-09-23,EBAY,73.489998,74.410004,73.18,73.510002
2021-09-24,EBAY,72.93,73.400002,72.720001,72.989998
2021-09-27,EBAY,72.730003,73.809998,72.410004,73.669998
2021-09-28,EBAY,72.830002,73.669998,70.730003,71.260002
2021-09-29,EBAY,71.519997,71.830002,69.730003,69.970001
2021-09-30,EBAY,70.269997,70.660004,69.620003,69.669998
